"NO","Name","District","Address","Name_Per","Telephone","twd97X","twd97Y","wgs84aX","wgs84aY"
"5.931011054E9","國光藥師藥局","板橋區","新北市板橋區國光路172號1樓","陳有仁","02-29698217","296475.48","2767877.57","121.460491626375","25.0182464918283"
"5.931014537E9","友虹藥師藥局","板橋區","新北市板橋區國光路16號","洪秋楓","02-29691181","296123.85","2767781.26","121.45700443575","25.0173877621481"
"5.931013843E9","快安藥局","板橋區","新北市板橋區漢生西路31號1樓","廖雪貞","02-29685792","296744.45","2767883.72","121.463156812982","25.018293742134"
"5.931011947E9","長弘藥局","板橋區","新北市板橋區龍泉街110號","辜麗蘭","02-29674640","296102.63","2768573.66","121.456820754034","25.0245422733021"
"5.931010708E9","一誠藥局","板橋區","新北市板橋區府中路62號","陳學宏","02-29673956","296111.85","2766923.81","121.45685698799","25.0096470442312"
"5.931010477E9","華傳綜合大藥局","板橋區","新北市板橋區大智街40號","洪裕貴","02-29670029","295924.83","2767532.64","121.455024296347","25.0151493007949"
"5.931010226E9","柏元藥局","板橋區","新北市板橋區新生街25號","葉全世","02-29665768","296042.86","2768211.56","121.456216343841","25.0212750174118"
"5.931010011E9","埔墘藥局","板橋區","新北市板橋區中山路2段227號","廖江龍","02-29646705","298138.26","2767790.66","121.476963431012","25.0174099446331"
"5.931040224E9","欣祥藥局","中和區","新北市中和區民德路74-1號","劉慶祥","02-29646442","297309.2","2766045.05","121.468689353079","25.0016766242925"
"5.931011438E9","萬壽藥局","板橋區","新北市板橋區四川路1段251號","徐才峰","02-29617476","296418.19","2766140.29","121.459865590443","25.0025640010086"
"5.931014528E9","文德藥局","板橋區","新北市板橋區國光路43號B1","吳金珠","02-29603312","296193.7","2767830.6","121.457698158086","25.0178311226888"
"5.931010066E9","翰林藥局","板橋區","新北市板橋區中正路240號","黃淑鈴","02-29602748","295987.23","2767966.17","121.45565705383","25.0190612928673"
"5.931042899E9","家家藥局","中和區","新北市中和區民德路43號","陳昱潔","02-29590964","297338.57","2766102.07","121.468982252526","25.0021904683726"
"5.931010217E9","皇安藥局","板橋區","新北市板橋區中山路2段241號","黃水濱","02-29590929","298166.57","2767808.64","121.477244574926","25.017571402199"
"5.931040242E9","天立藥局","中和區","新北市中和區莒光路122號","陳瑞龍","02-29578831","297681.76","2766052.61","121.472380431354","25.0017332172051"
"5.931011545E9","眾安大藥局","板橋區","新北市板橋區長安街331巷78號","林蓮花","02-29550742","297682.42","2767305.76","121.472430235475","25.0130466914306"
"5.931130205E9","瑞益藥局","土城區","新北市土城區廣明街63巷4號","許何玉美","02-29538598","295888.45","2765140.89","121.454584399313","24.9935574057444"
"5.931040831E9","盛宏藥局","中和區","新北市中和區華褔街54號","陳淑娥","02-29513273","300545.4","2765707.08","121.500736881","24.9985209319"
"5.931040475E9","顧藥局","中和區","新北市中和區圓通路140號","顧永福","02-29498215","300299.8","2765408.27","121.498292996865","24.9958314327748"
"5.931040662E9","仙正藥局","中和區","新北市中和區福美路309號","林正明","02-29498215","300157.41","2766392.72","121.496918228005","25.0047237639274"
"5.931040724E9","梓芳大藥局","中和區","新北市中和區圓通路278號","林梓芳","02-29498215","299645.67","2764843.66","121.491792770843","24.9907556776625"
"5.931040073E9","建昌大藥局","中和區","新北市中和區華新街232巷17號","黃淑惠","02-29471537","301055.62","2763885.32","121.505724082162","24.9820568783177"
"5.931040313E9","亮安藥局","中和區","新北市中和區宜安路2號","林建良","02-29469898","301844.92","2765382.89","121.51359825981","24.9955502324485"
"5.931040215E9","華新藥局","中和區","新北市中和區華新街73號","呂秋東","02-29448345","301309.19","2764092.55","121.508243363222","24.9839192161905"
"5.931040555E9","民康藥局","中和區","新北市中和區忠孝街122號-1","陳英欽","02-29434163","301707.94","2764303.48","121.512200934778","24.9858100224997"
"5.93103054E9","易安堂藥局","永和區","新北市永和區民光街22巷2號","張家財","02-29431932","302077.81","2765400.16","121.51590595766","24.9956981608052"
"5.931040297E9","信隆大藥局","中和區","新北市中和區安樂路6號","陳文淵","02-29426196","301662.58","2764953.14","121.511775900712","24.991676698609"
"5.93104343E9","慶華藥師藥局","中和區","新北市中和區華新街90號1樓","丁郁婷","02-29420666","301330.36","2764012.91","121.508450070803","24.9831995110263"
"5.931040304E9","義豐西藥局","中和區","新北市中和區景新街383巷4號","林神月","02-29420169","301774.24","2764807.03","121.512876485131","24.9903537524374"
"5.931040359E9","劉永安藥局","中和區","新北市中和區景安路227號","劉遠望","02-29408588","300908.41","2764900.45","121.504303320126","24.9912265290368"
"5.931042728E9","上元藥局","中和區","新北市中和區景平路160號2樓","欒婉玲","02-29408050","302225.29","2765018.01","121.517352422581","24.9922430108956"
"5.931040322E9","宏信藥局","中和區","新北市中和區永貞路262巷4號","蔡建發","02-29294976","301871.52","2766308.46","121.513896517091","25.0039054161564"
"5.931030531E9","成功藥局","永和區","新北市永和區成功路1段133號","吳麗卿","02-29293622","303187.9","2766069.91","121.52692841771","25.0017061558495"
"5.931032759E9","友辰藥局","永和區","新北市永和區中正路380號1樓","許鈺卉","02-29267131","302258.11","2766013.67","121.517715231138","25.0012307437702"
"5.931032811E9","華特健康藥局","永和區","新北市永和區永貞路362號1樓","張明權","02-29264391","301494.83","2766613.35","121.510176093776","25.0066707981076"
"5.931032419E9","台大藥局","永和區","新北市永和區保平路240號1樓","陳雅琪","02-29242484","301387.13","2766474.44","121.509103957669","25.0054204110879"
"5.931030237E9","仁愛藥局","永和區","新北市永和區文化路63號","黃坤沂","02-29241687","301877.79","2767543.84","121.514005025315","25.0150581667682"
"5.931030255E9","宗茂藥局","永和區","新北市永和區自由街35號","侯宗茂","02-29241687","301887.39","2766566.43","121.514063435335","25.0062338208831"
"5.931030568E9","仲景藥局","永和區","新北市永和區竹林路213巷1號","陳璋右","02-29241687","302589.3","2766867.44","121.521028720937","25.0089271049256"
"5.931033345E9","御生藥局","永和區","新北市永和區中山路1段279號1樓","林鴻文","02-29235658","301184.57","2766655.55","121.507103934343","25.0070623062865"
"5.931030184E9","新昇大藥局","永和區","新北市永和區永亨路122號","李穎華","02-29233161","302925.27","2766326.28","121.52433649606","25.0040298475378"
"5.931040546E9","林德興藥局","中和區","新北市中和區永貞路242巷9號","林德興","02-29228026","301894.54","2766320.37","121.514125003927","25.0040121183558"
"5.931030559E9","承德藥局","永和區","新北市永和區竹林路113號","許饒春林","02-29216405","302474.89","2767180.88","121.519907164382","25.011760798757"
"5.931030264E9","永達大藥局","永和區","新北市永和區大新街2號","廖文櫻","02-29213326","301927.9","2766820.32","121.514474274167","25.0085245381126"
"5.931030782E9","佳民藥局","永和區","新北市永和區永貞路238號","魏銘芳","02-29201678","301958.9","2766315.71","121.514762465032","25.0039678957607"
"5.931050079E9","維春藥局","新店區","新北市新店區民權路32號","林淑女","02-29185213","304606.19","2764006.65","121.540897272961","24.9830286346727"
"5.931052966E9","禾宜藥局","新店區","新北市新店區北新路3段128號1樓","蔡治鑑","02-29150411","304687.35","2763880.92","121.541696235404","24.9818906015914"
"5.931050033E9","仁淵藥局","新店區","新北市新店區北宜路1段77號","蕭勝銘","02-29128204","304387.12","2761051.32","121.538611215009","24.9563556843192"
"5.931050444E9","活元藥局","新店區","新北市新店區民族路49號1樓","葉彩味","02-29125526","304549.97","2763509.32","121.540320861795","24.9785407542211"
"5.931050275E9","南和藥局","新店區","新北市新店區中正路58號","楊金源","02-29124220","304962.89","2762580.66","121.544373769555","24.9701418905795"
"5.931050257E9","大誠藥局","新店區","新北市新店區明德里北新路3段41號","高正賢","02-29113135","304701.85","2763708.55","121.541832988409","24.9803339578323"
"5.931161237E9","華特藥局","泰山區","新北市泰山區明志路1段260號","劉宗翰","02-29095662","293593.97","2772551.03","121.43208937801","25.0605245990095"
"5.931161282E9","善耕藥局","泰山區","新北市泰山區明志路2段362號","李佩玲","02-29086656","292949.1","2770846.94","121.425644558609","25.0451583776789"
"593106A119","北安藥妝健康廣場佳康藥局","新莊區","新北市新莊區雙鳳路27號1樓","李馥如","02-29069899","292033.66","2768835.49","121.416511008134","25.0270245587445"
"593106A020","紅豆藥局","新莊區","新北市新莊區龍安路78號1樓","林美吟","02-29047700","292120.76","2768156.56","121.417353348998","25.0208926161078"
"5.931060217E9","富國藥局","新莊區","新北市新莊區富國路31號","李炯哲","02-29039334","292274.42","2768772.39","121.418894795452","25.0264481449744"
"5.931060226E9","忠山藥局","新莊區","新北市新莊區雙鳳路2號","郭添裕","02-29027588","292137.04","2768819.37","121.417534931104","25.0268761417022"
"5.931068875E9","旭生藥局","新莊區","新北市新莊區裕民街42號1樓","蔡秋滿","02-29021289","292264.86","2768614.2","121.418795138961","25.0250202519167"
"5.931068553E9","晉成藥局","新莊區","新北市新莊區中正路700-23號","劉咏錦","02-29017469","292254.57","2768932.3","121.418702930432","25.0278923885262"
"593106A593","睿康健保藥局","新莊區","新北市新莊區龍安路49號1樓","朱馨潔","02-29015579","291965.5","2768224.49","121.415817070605","25.0215102787606"
"5.931068599E9","建昌藥局","新莊區","新北市新莊區中正路557號","陳逸玫","02-29015422","293221.83","2769425.92","121.428302899455","25.0323215230144"
"5.93109157E9","三恩藥局","三峽區","新北市三峽區復興路451號1樓","林昭安","02-28670737","286604.66","2759004.59","121.36245581261","24.9384099469284"
"5.931044731E9","景安藥局","中和區","新北市中和區景德街141號1樓及景平路111巷60弄56號1樓","林品蕙","02-28668215","302216.55","2764942.85","121.517263095067","24.9915648412166"
"5.931141708E9","保成藥局","蘆洲區","新北市蘆洲區中華街49號","趙訓賢","02-28479802","296676.39","2774837.32","121.462718072228","25.0810732039405"
"5.931100092E9","上全藥局","淡水區","新北市淡水區民族路36號","蕭金宗","02-28098022","296517.95","2780945.13","121.461354289057","25.1362191274798"
"5.931102149E9","竹圍春天生活藥局","淡水區","新北市淡水區民權路89號1、2樓","蔡世家","02-28082179","296374.85","2781177.51","121.459942950052","25.1383213800324"
"5.931111586E9","品康藥局","汐止區","新北市汐止區湖前街47號1樓","張森賢","02-26957942","313754.19","2773685.35","121.631955363682","25.0700491297828"
"5.931112725E9","博昱明峰大藥局","汐止區","新北市汐止區明峰街129號1樓","周曼萍","02-26955758","313608.88","2773753.79","121.630518222114","25.0706730824486"
"5.931111835E9","全家藥局","汐止區","新北市汐止區明峰街143號1樓","尤錫熙","02-26954990","313523.7","2773745.52","121.629673617964","25.070601998969"
"5.931110025E9","巧能藥局","汐止區","新北市汐止區福德一路209號1樓","陳姿君","02-26942858","314068.39","2773172.93","121.635045861257","25.0654098482912"
"5.931111568E9","湖前中西藥局","汐止區","新北市汐止區湖前街45號1樓","凌羿生","02-26925850","313756.78","2773680.34","121.631980884855","25.0700037867216"
"5.931112136E9","汐芷藥局","汐止區","新北市汐止區福德一路255號","吳榮宗","02-26924087","313908.24","2773067.91","121.633453661627","25.0644685334345"
"5.931111773E9","江北藥局","汐止區","新北市汐止區汐萬路1段33號","阮秀月","02-26918870","316149.26","2773454.57","121.655683928059","25.0678627408627"
"5.931070213E9","明川藥師藥局","樹林區","新北市樹林區三福街1號","許世煌","02-26894728","291306.16","2767711.78","121.409268791163","25.0168995283865"
"5.931014699E9","惠林藥局","板橋區","新北市板橋區篤行路3段90號","藍冑德","02-26878651","293030.83","2764173.4","121.426246467256","24.9849066217514"
"5.931070366E9","聖和藥局","樹林區","新北市樹林區太元街50號","陳世洋","02-26836609","292234.41","2763590.5","121.418339865219","24.9796664428133"
"5.931070062E9","鴻真藥局","樹林區","新北市樹林區保安街1段20巷6號","李素真","02-26828977","293173.76","2765140.24","121.427692439172","24.9936312789684"
"5.931011474E9","新欣藥局","板橋區","新北市板橋區金門街128號","劉劍岳","02-26828061","293687.08","2764869.39","121.432768877708","24.9911713430617"
